Zaman,Tip,Strain,Piezo,Nem,Korozyon,Ax,Ay,Az,HasarSkoru,Sinif,KorozyonHizi,KorozyonUyari
2026-04-22 02:21:31.445,Yavas,0,-,17664,17678,-,-,-,0.3591,Yorulma Başlangıcı,0.105731,False
2026-04-22 02:21:31.499,Hizli,-,16341,-,-,10.11,7.48,16.55,0.2801,Sağlıklı,0.105731,False
2026-04-22 02:21:31.567,Hizli,-,16439,-,-,10.11,7.48,16.55,0.2923,Sağlıklı,0.105731,False
2026-04-22 02:21:31.626,Hizli,-,16100,-,-,10.11,7.48,16.55,0.2500,Sağlıklı,0.105731,False
2026-04-22 02:21:31.681,Hizli,-,16261,-,-,10.11,7.48,16.55,0.2701,Sağlıklı,0.105731,False
2026-04-22 02:21:31.764,Hizli,-,15968,-,-,10.11,7.48,16.55,0.2335,Sağlıklı,0.105731,False
2026-04-22 02:21:31.819,Hizli,-,16159,-,-,10.11,7.48,16.55,0.2573,Sağlıklı,0.105731,False
2026-04-22 02:21:31.881,Hizli,-,15892,-,-,10.11,7.48,16.55,0.2240,Sağlıklı,0.105731,False
2026-04-22 02:21:31.948,Hizli,-,16105,-,-,10.11,7.48,16.55,0.2506,Sağlıklı,0.105731,False
2026-04-22 02:21:32.011,Hizli,-,15845,-,-,10.11,7.48,16.55,0.2181,Sağlıklı,0.105731,False
2026-04-22 02:21:32.097,Hizli,-,16072,-,-,10.11,7.48,16.55,0.2465,Sağlıklı,0.105731,False
2026-04-22 02:21:32.159,Hizli,-,15816,-,-,10.11,7.48,16.55,0.2145,Sağlıklı,0.105731,False
2026-04-22 02:21:32.216,Hizli,-,16051,-,-,10.11,7.48,16.55,0.2438,Sağlıklı,0.105731,False
2026-04-22 02:21:32.275,Hizli,-,15794,-,-,10.11,7.48,16.55,0.2117,Sağlıklı,0.105731,False
2026-04-22 02:21:32.330,Hizli,-,16035,-,-,10.11,7.48,16.55,0.2418,Sağlıklı,0.105731,False
2026-04-22 02:21:32.384,Hizli,-,15781,-,-,10.11,7.48,16.55,0.2101,Sağlıklı,0.105731,False
2026-04-22 02:21:32.469,Hizli,-,16022,-,-,10.11,7.48,16.55,0.2402,Sağlıklı,0.105731,False
2026-04-22 02:21:32.529,Hizli,-,15772,-,-,10.11,7.48,16.55,0.2090,Sağlıklı,0.105731,False
2026-04-22 02:21:32.585,Hizli,-,16013,-,-,10.11,7.48,16.55,0.2391,Sağlıklı,0.105731,False
2026-04-22 02:21:32.639,Hizli,-,15765,-,-,10.11,7.48,16.55,0.2081,Sağlıklı,0.105731,False
2026-04-22 02:21:32.694,Hizli,-,16007,-,-,10.11,7.48,16.55,0.2383,Sağlıklı,0.105731,False
2026-04-22 02:21:32.752,Yavas,3298,-,17663,17677,-,-,-,0.2834,Sağlıklı,-0.047342,False
2026-04-22 02:21:32.811,Hizli,-,15754,-,-,10.11,7.48,16.55,0.2518,Sağlıklı,-0.047342,False
2026-04-22 02:21:32.865,Hizli,-,16002,-,-,10.11,7.48,16.55,0.2828,Sağlıklı,-0.047342,False
2026-04-22 02:21:32.922,Hizli,-,15746,-,-,10.11,7.48,16.55,0.2508,Sağlıklı,-0.047342,False
2026-04-22 02:21:32.976,Hizli,-,15996,-,-,10.11,7.48,16.55,0.2821,Sağlıklı,-0.047342,False
2026-04-22 02:21:33.031,Hizli,-,15744,-,-,10.11,7.48,16.55,0.2506,Sağlıklı,-0.047342,False
2026-04-22 02:21:33.084,Hizli,-,15991,-,-,10.11,7.48,16.55,0.2814,Sağlıklı,-0.047342,False
2026-04-22 02:21:33.153,Hizli,-,15739,-,-,10.11,7.48,16.55,0.2499,Sağlıklı,-0.047342,False
2026-04-22 02:21:33.207,Hizli,-,15988,-,-,10.11,7.48,16.55,0.2811,Sağlıklı,-0.047342,False
2026-04-22 02:21:33.260,Hizli,-,15734,-,-,10.11,7.48,16.55,0.2493,Sağlıklı,-0.047342,False
2026-04-22 02:21:33.323,Hizli,-,15982,-,-,10.11,7.48,16.55,0.2803,Sağlıklı,-0.047342,False
2026-04-22 02:21:33.378,Hizli,-,15731,-,-,10.11,7.48,16.55,0.2489,Sağlıklı,-0.047342,False
2026-04-22 02:21:33.432,Hizli,-,15979,-,-,10.11,7.48,16.55,0.2799,Sağlıklı,-0.047342,False
2026-04-22 02:21:33.525,Hizli,-,15726,-,-,10.11,7.48,16.55,0.2483,Sağlıklı,-0.047342,False
2026-04-22 02:21:33.583,Hizli,-,15976,-,-,10.11,7.48,16.55,0.2796,Sağlıklı,-0.047342,False
2026-04-22 02:21:33.638,Hizli,-,15721,-,-,10.11,7.48,16.55,0.2477,Sağlıklı,-0.047342,False
2026-04-22 02:21:33.692,Hizli,-,15976,-,-,10.11,7.48,16.55,0.2796,Sağlıklı,-0.047342,False
2026-04-22 02:21:33.752,Hizli,-,15723,-,-,10.11,7.48,16.55,0.2479,Sağlıklı,-0.047342,False
2026-04-22 02:21:33.806,Hizli,-,15972,-,-,10.11,7.48,16.55,0.2791,Sağlıklı,-0.047342,False
2026-04-22 02:21:33.894,Hizli,-,15718,-,-,10.11,7.48,16.55,0.2473,Sağlıklı,-0.047342,False
2026-04-22 02:21:33.950,Hizli,-,15971,-,-,10.11,7.48,16.55,0.2789,Sağlıklı,-0.047342,False
2026-04-22 02:21:34.003,Yavas,4051,-,17663,17676,-,-,-,0.2801,Sağlıklı,0.087854,False
2026-04-22 02:21:34.058,Hizli,-,15717,-,-,10.11,7.48,16.55,0.2483,Sağlıklı,0.087854,False
2026-04-22 02:21:34.122,Hizli,-,15968,-,-,10.11,7.48,16.55,0.2797,Sağlıklı,0.087854,False
2026-04-22 02:21:34.187,Hizli,-,15714,-,-,10.11,7.48,16.55,0.2480,Sağlıklı,0.087854,False
2026-04-22 02:21:34.241,Hizli,-,15969,-,-,10.11,7.48,16.55,0.2798,Sağlıklı,0.087854,False
2026-04-22 02:21:34.293,Hizli,-,15714,-,-,10.11,7.48,16.55,0.2480,Sağlıklı,0.087854,False
2026-04-22 02:21:34.345,Hizli,-,15968,-,-,10.11,7.48,16.55,0.2797,Sağlıklı,0.087854,False
2026-04-22 02:21:34.466,Hizli,-,15716,-,-,10.11,7.48,16.55,0.2482,Sağlıklı,0.087854,False
2026-04-22 02:21:34.527,Hizli,-,15970,-,-,10.11,7.48,16.55,0.2800,Sağlıklı,0.087854,False
2026-04-22 02:21:34.583,Hizli,-,15714,-,-,10.11,7.48,16.55,0.2480,Sağlıklı,0.087854,False
2026-04-22 02:21:34.637,Hizli,-,15968,-,-,10.11,7.48,16.55,0.2797,Sağlıklı,0.087854,False
2026-04-22 02:21:34.691,Hizli,-,15715,-,-,10.11,7.48,16.55,0.2481,Sağlıklı,0.087854,False
2026-04-22 02:21:34.744,Hizli,-,15966,-,-,10.11,7.48,16.55,0.2795,Sağlıklı,0.087854,False
2026-04-22 02:21:34.810,Hizli,-,15712,-,-,10.11,7.48,16.55,0.2477,Sağlıklı,0.087854,False
2026-04-22 02:21:34.867,Hizli,-,15966,-,-,10.11,7.48,16.55,0.2795,Sağlıklı,0.087854,False
2026-04-22 02:21:34.936,Hizli,-,15711,-,-,10.11,7.48,16.55,0.2476,Sağlıklı,0.087854,False
2026-04-22 02:21:34.989,Hizli,-,15965,-,-,10.11,7.48,16.55,0.2793,Sağlıklı,0.087854,False
2026-04-22 02:21:35.042,Hizli,-,15711,-,-,10.11,7.48,16.55,0.2476,Sağlıklı,0.087854,False
2026-04-22 02:21:35.102,Hizli,-,15964,-,-,10.11,7.48,16.55,0.2792,Sağlıklı,0.087854,False
2026-04-22 02:21:35.155,Hizli,-,15710,-,-,10.11,7.48,16.55,0.2475,Sağlıklı,0.087854,False
2026-04-22 02:21:35.212,Hizli,-,15963,-,-,10.11,7.48,16.55,0.2791,Sağlıklı,0.087854,False
2026-04-22 02:21:35.265,Yavas,4804,-,17663,17676,-,-,-,0.2936,Sağlıklı,-0.057493,False
2026-04-22 02:21:35.321,Hizli,-,15709,-,-,10.11,-43.02,-8.28,0.3102,Sağlıklı,-0.057493,False
2026-04-22 02:21:35.372,Hizli,-,15960,-,-,10.11,7.48,16.55,0.2932,Sağlıklı,-0.057493,False
2026-04-22 02:21:35.431,Hizli,-,15705,-,-,10.11,-43.02,-8.28,0.3097,Sağlıklı,-0.057493,False
2026-04-22 02:21:35.483,Hizli,-,15959,-,-,10.11,7.48,16.55,0.2931,Sağlıklı,-0.057493,False
2026-04-22 02:21:35.539,Hizli,-,15704,-,-,10.11,7.48,16.55,0.2612,Sağlıklı,-0.057493,False
2026-04-22 02:21:35.645,Hizli,-,15956,-,-,10.11,7.48,16.55,0.2927,Sağlıklı,-0.057493,False
2026-04-22 02:21:35.698,Hizli,-,15704,-,-,10.11,7.48,16.55,0.2612,Sağlıklı,-0.057493,False
2026-04-22 02:21:35.757,Hizli,-,15957,-,-,10.11,7.48,16.55,0.2928,Sağlıklı,-0.057493,False
2026-04-22 02:21:35.821,Hizli,-,15704,-,-,10.11,7.48,16.55,0.2612,Sağlıklı,-0.057493,False
2026-04-22 02:21:35.877,Hizli,-,15954,-,-,10.11,7.48,16.55,0.2924,Sağlıklı,-0.057493,False
2026-04-22 02:21:35.938,Hizli,-,15703,-,-,10.11,7.48,16.55,0.2611,Sağlıklı,-0.057493,False
2026-04-22 02:21:35.992,Hizli,-,15952,-,-,10.11,7.48,16.55,0.2922,Sağlıklı,-0.057493,False
2026-04-22 02:21:36.047,Hizli,-,15702,-,-,10.11,7.48,16.55,0.2609,Sağlıklı,-0.057493,False
2026-04-22 02:21:36.103,Hizli,-,15956,-,-,10.11,7.48,16.55,0.2927,Sağlıklı,-0.057493,False
2026-04-22 02:21:36.157,Hizli,-,15702,-,-,10.11,7.48,16.55,0.2609,Sağlıklı,-0.057493,False
2026-04-22 02:21:36.210,Hizli,-,15955,-,-,10.11,7.48,16.55,0.2926,Sağlıklı,-0.057493,False
2026-04-22 02:21:36.268,Hizli,-,15706,-,-,10.11,7.48,16.55,0.2614,Sağlıklı,-0.057493,False
2026-04-22 02:21:36.357,Hizli,-,15958,-,-,10.11,7.48,16.55,0.2929,Sağlıklı,-0.057493,False
2026-04-22 02:21:36.426,Hizli,-,15709,-,-,10.11,7.48,16.55,0.2618,Sağlıklı,-0.057493,False
2026-04-22 02:21:36.477,Hizli,-,15960,-,-,10.11,7.48,16.55,0.2932,Sağlıklı,-0.057493,False
2026-04-22 02:21:36.532,Yavas,6033,-,17663,17677,-,-,-,0.3302,Sağlıklı,0.253351,False
2026-04-22 02:21:36.587,Hizli,-,15709,-,-,10.11,-43.02,-8.28,0.3471,Sağlıklı,0.253351,False
2026-04-22 02:21:36.642,Hizli,-,15962,-,-,10.11,7.48,16.55,0.3304,Sağlıklı,0.253351,False
2026-04-22 02:21:36.723,Hizli,-,15712,-,-,10.11,-43.02,-8.28,0.3475,Sağlıklı,0.253351,False
2026-04-22 02:21:36.775,Hizli,-,15953,-,-,10.11,7.48,16.55,0.3293,Sağlıklı,0.253351,False
2026-04-22 02:21:36.833,Hizli,-,15690,-,-,10.11,7.48,16.55,0.2964,Sağlıklı,0.253351,False
2026-04-22 02:21:36.888,Hizli,-,15930,-,-,10.11,7.48,16.55,0.3264,Sağlıklı,0.253351,False
2026-04-22 02:21:36.943,Hizli,-,15675,-,-,10.11,7.48,16.55,0.2945,Sağlıklı,0.253351,False
2026-04-22 02:21:37.007,Hizli,-,15928,-,-,10.11,7.48,16.55,0.3262,Sağlıklı,0.253351,False
2026-04-22 02:21:37.071,Hizli,-,15679,-,-,10.11,7.48,16.55,0.2950,Sağlıklı,0.253351,False
2026-04-22 02:21:37.123,Hizli,-,15930,-,-,10.11,7.48,16.55,0.3264,Sağlıklı,0.253351,False
2026-04-22 02:21:37.179,Hizli,-,15682,-,-,10.11,7.48,16.55,0.2954,Sağlıklı,0.253351,False
2026-04-22 02:21:37.237,Hizli,-,15935,-,-,10.11,7.48,16.55,0.3270,Sağlıklı,0.253351,False
2026-04-22 02:21:37.294,Hizli,-,15683,-,-,10.11,7.48,16.55,0.2955,Sağlıklı,0.253351,False
2026-04-22 02:21:37.349,Hizli,-,15934,-,-,10.11,7.48,16.55,0.3269,Sağlıklı,0.253351,False
2026-04-22 02:21:37.429,Hizli,-,15682,-,-,10.11,7.48,16.55,0.2954,Sağlıklı,0.253351,False
2026-04-22 02:21:37.483,Hizli,-,15932,-,-,10.11,7.48,16.55,0.3267,Sağlıklı,0.253351,False
2026-04-22 02:21:37.541,Hizli,-,15680,-,-,10.11,7.48,16.55,0.2952,Sağlıklı,0.253351,False
2026-04-22 02:21:37.603,Hizli,-,15928,-,-,10.11,7.48,16.55,0.3262,Sağlıklı,0.253351,False
2026-04-22 02:21:37.657,Hizli,-,15677,-,-,10.11,7.48,16.55,0.2948,Sağlıklı,0.253351,False
2026-04-22 02:21:37.757,Hizli,-,15924,-,-,10.11,7.48,16.55,0.3257,Sağlıklı,0.253351,False
2026-04-22 02:21:37.812,Yavas,6766,-,17663,17677,-,-,-,0.3398,Sağlıklı,-0.155004,False
2026-04-22 02:21:37.877,Hizli,-,15677,-,-,10.11,7.48,16.55,0.3089,Sağlıklı,-0.155004,False
2026-04-22 02:21:37.943,Hizli,-,15920,-,-,10.11,7.48,16.55,0.3393,Sağlıklı,-0.155004,False
2026-04-22 02:21:37.995,Hizli,-,15674,-,-,10.11,7.48,16.55,0.3085,Sağlıklı,-0.155004,False
2026-04-22 02:21:38.085,Hizli,-,15920,-,-,10.11,7.48,16.55,0.3393,Sağlıklı,-0.155004,False
2026-04-22 02:21:38.138,Hizli,-,15671,-,-,10.11,7.48,16.55,0.3081,Sağlıklı,-0.155004,False
2026-04-22 02:21:38.190,Hizli,-,15920,-,-,10.11,7.48,16.55,0.3393,Sağlıklı,-0.155004,False
2026-04-22 02:21:38.242,Hizli,-,15673,-,-,10.11,7.48,16.55,0.3084,Sağlıklı,-0.155004,False
2026-04-22 02:21:38.303,Hizli,-,15920,-,-,10.11,7.48,16.55,0.3393,Sağlıklı,-0.155004,False
2026-04-22 02:21:38.409,Hizli,-,15666,-,-,10.11,7.48,16.55,0.3075,Sağlıklı,-0.155004,False
2026-04-22 02:21:38.465,Hizli,-,15918,-,-,10.11,7.48,16.55,0.3390,Sağlıklı,-0.155004,False
2026-04-22 02:21:38.518,Hizli,-,15668,-,-,10.11,7.48,16.55,0.3078,Sağlıklı,-0.155004,False
2026-04-22 02:21:38.571,Hizli,-,15920,-,-,10.11,7.48,16.55,0.3393,Sağlıklı,-0.155004,False
2026-04-22 02:21:38.632,Hizli,-,15672,-,-,10.11,7.48,16.55,0.3083,Sağlıklı,-0.155004,False
2026-04-22 02:21:38.690,Hizli,-,15923,-,-,10.11,7.48,16.55,0.3396,Sağlıklı,-0.155004,False
2026-04-22 02:21:38.747,Hizli,-,15677,-,-,10.11,7.48,16.55,0.3089,Sağlıklı,-0.155004,False
2026-04-22 02:21:38.801,Hizli,-,15925,-,-,10.11,7.48,16.55,0.3399,Sağlıklı,-0.155004,False
2026-04-22 02:21:38.863,Hizli,-,15678,-,-,10.11,7.48,16.55,0.3090,Sağlıklı,-0.155004,False
2026-04-22 02:21:38.925,Hizli,-,15926,-,-,10.11,7.48,16.55,0.3400,Sağlıklı,-0.155004,False
2026-04-22 02:21:38.988,Hizli,-,15678,-,-,10.11,7.48,16.55,0.3090,Sağlıklı,-0.155004,False
2026-04-22 02:21:39.064,Hizli,-,15926,-,-,10.11,7.48,16.55,0.3400,Sağlıklı,-0.155004,False
2026-04-22 02:21:39.118,Yavas,7299,-,17663,17676,-,-,-,0.3369,Sağlıklı,-0.154965,False
2026-04-22 02:21:39.176,Hizli,-,15679,-,-,10.11,7.48,16.55,0.3060,Sağlıklı,-0.154965,False
2026-04-22 02:21:39.229,Hizli,-,15927,-,-,10.11,7.48,16.55,0.3370,Sağlıklı,-0.154965,False
2026-04-22 02:21:39.322,Hizli,-,15677,-,-,10.11,7.48,16.55,0.3058,Sağlıklı,-0.154965,False
2026-04-22 02:21:39.379,Hizli,-,15926,-,-,10.11,7.48,16.55,0.3369,Sağlıklı,-0.154965,False
2026-04-22 02:21:39.475,Hizli,-,15674,-,-,10.11,7.48,16.55,0.3054,Sağlıklı,-0.154965,False
2026-04-22 02:21:39.529,Hizli,-,15927,-,-,10.11,7.48,16.55,0.3370,Sağlıklı,-0.154965,False
2026-04-22 02:21:39.583,Hizli,-,15675,-,-,10.11,7.48,16.55,0.3055,Sağlıklı,-0.154965,False
2026-04-22 02:21:39.635,Hizli,-,15928,-,-,10.11,7.48,16.55,0.3372,Sağlıklı,-0.154965,False
2026-04-22 02:21:39.696,Hizli,-,15677,-,-,10.11,7.48,16.55,0.3058,Sağlıklı,-0.154965,False
2026-04-22 02:21:39.749,Hizli,-,15928,-,-,10.11,7.48,16.55,0.3372,Sağlıklı,-0.154965,False
2026-04-22 02:21:39.831,Hizli,-,15678,-,-,10.11,7.48,16.55,0.3059,Sağlıklı,-0.154965,False
2026-04-22 02:21:39.885,Hizli,-,15928,-,-,10.11,7.48,16.55,0.3372,Sağlıklı,-0.154965,False
2026-04-22 02:21:39.943,Hizli,-,15675,-,-,10.11,7.48,16.55,0.3055,Sağlıklı,-0.154965,False
2026-04-22 02:21:40.003,Hizli,-,15928,-,-,10.11,7.48,16.55,0.3372,Sağlıklı,-0.154965,False
2026-04-22 02:21:40.057,Hizli,-,15677,-,-,10.11,7.48,16.55,0.3058,Sağlıklı,-0.154965,False
2026-04-22 02:21:40.121,Hizli,-,15926,-,-,10.11,7.48,16.55,0.3369,Sağlıklı,-0.154965,False
2026-04-22 02:21:40.173,Hizli,-,15678,-,-,10.11,7.48,16.55,0.3059,Sağlıklı,-0.154965,False
2026-04-22 02:21:40.226,Hizli,-,15927,-,-,10.11,7.48,16.55,0.3370,Sağlıklı,-0.154965,False
2026-04-22 02:21:40.285,Hizli,-,15677,-,-,10.11,7.48,16.55,0.3058,Sağlıklı,-0.154965,False
2026-04-22 02:21:40.344,Hizli,-,15923,-,-,10.11,7.48,16.55,0.3365,Sağlıklı,-0.154965,False
2026-04-22 02:21:40.400,Yavas,6548,-,17663,17675,-,-,-,0.3088,Sağlıklı,-0.151199,False
2026-04-22 02:21:40.457,Hizli,-,15674,-,-,10.11,7.48,16.55,0.2776,Sağlıklı,-0.151199,False
2026-04-22 02:21:40.510,Hizli,-,15923,-,-,10.11,7.48,16.55,0.3088,Sağlıklı,-0.151199,False
2026-04-22 02:21:40.564,Hizli,-,15673,-,-,10.11,7.48,16.55,0.2775,Sağlıklı,-0.151199,False
2026-04-22 02:21:40.615,Hizli,-,15925,-,-,10.11,7.48,16.55,0.3090,Sağlıklı,-0.151199,False
2026-04-22 02:21:40.667,Hizli,-,15672,-,-,10.11,7.48,16.55,0.2774,Sağlıklı,-0.151199,False
2026-04-22 02:21:40.725,Hizli,-,15925,-,-,10.11,7.48,16.55,0.3090,Sağlıklı,-0.151199,False
2026-04-22 02:21:40.787,Hizli,-,15675,-,-,10.11,7.48,16.55,0.2778,Sağlıklı,-0.151199,False
2026-04-22 02:21:40.843,Hizli,-,15928,-,-,10.11,7.48,16.55,0.3094,Sağlıklı,-0.151199,False
2026-04-22 02:21:40.898,Hizli,-,15677,-,-,10.11,7.48,16.55,0.2780,Sağlıklı,-0.151199,False
2026-04-22 02:21:40.949,Hizli,-,15931,-,-,10.11,7.48,16.55,0.3098,Sağlıklı,-0.151199,False
2026-04-22 02:21:41.002,Hizli,-,15681,-,-,10.11,7.48,16.55,0.2785,Sağlıklı,-0.151199,False
2026-04-22 02:21:41.055,Hizli,-,15931,-,-,10.11,7.48,16.55,0.3098,Sağlıklı,-0.151199,False
2026-04-22 02:21:41.119,Hizli,-,15682,-,-,10.11,7.48,16.55,0.2786,Sağlıklı,-0.151199,False
2026-04-22 02:21:41.175,Hizli,-,15932,-,-,10.11,7.48,16.55,0.3099,Sağlıklı,-0.151199,False
2026-04-22 02:21:41.227,Hizli,-,15682,-,-,10.11,7.48,16.55,0.2786,Sağlıklı,-0.151199,False
2026-04-22 02:21:41.286,Hizli,-,15933,-,-,10.11,7.48,16.55,0.3100,Sağlıklı,-0.151199,False
2026-04-22 02:21:41.343,Hizli,-,15682,-,-,10.11,7.48,16.55,0.2786,Sağlıklı,-0.151199,False
2026-04-22 02:21:41.400,Hizli,-,15935,-,-,10.11,7.48,16.55,0.3103,Sağlıklı,-0.151199,False
2026-04-22 02:21:41.457,Hizli,-,15684,-,-,10.11,7.48,16.55,0.2789,Sağlıklı,-0.151199,False
2026-04-22 02:21:41.510,Hizli,-,15933,-,-,10.11,7.48,16.55,0.3100,Sağlıklı,-0.151199,False
2026-04-22 02:21:41.567,Yavas,8879,-,17663,17676,-,-,-,0.3682,Yorulma Başlangıcı,0.020142,False
2026-04-22 02:21:41.619,Hizli,-,15688,-,-,10.11,7.48,16.55,0.3376,Sağlıklı,0.020142,False
2026-04-22 02:21:41.671,Hizli,-,15937,-,-,10.11,7.48,16.55,0.3687,Yorulma Başlangıcı,0.020142,False
2026-04-22 02:21:41.728,Hizli,-,15686,-,-,10.11,7.48,16.55,0.3373,Sağlıklı,0.020142,False
2026-04-22 02:21:41.780,Hizli,-,15934,-,-,10.11,7.48,16.55,0.3683,Yorulma Başlangıcı,0.020142,False
2026-04-22 02:21:41.862,Hizli,-,15684,-,-,10.11,7.48,16.55,0.3371,Sağlıklı,0.020142,False
2026-04-22 02:21:41.915,Hizli,-,15933,-,-,10.11,7.48,16.55,0.3682,Yorulma Başlangıcı,0.020142,False
2026-04-22 02:21:41.975,Hizli,-,15683,-,-,10.11,7.48,16.55,0.3369,Sağlıklı,0.020142,False
2026-04-22 02:21:42.035,Hizli,-,15932,-,-,10.11,7.48,16.55,0.3681,Yorulma Başlangıcı,0.020142,False
2026-04-22 02:21:42.091,Hizli,-,15683,-,-,10.11,7.48,16.55,0.3369,Sağlıklı,0.020142,False
2026-04-22 02:21:42.157,Hizli,-,15930,-,-,10.11,7.48,16.55,0.3678,Yorulma Başlangıcı,0.020142,False
2026-04-22 02:21:42.210,Hizli,-,15684,-,-,10.11,7.48,16.55,0.3371,Sağlıklı,0.020142,False
2026-04-22 02:21:42.262,Hizli,-,15929,-,-,10.11,7.48,16.55,0.3677,Yorulma Başlangıcı,0.020142,False
2026-04-22 02:21:42.319,Hizli,-,15685,-,-,10.11,7.48,16.55,0.3372,Sağlıklı,0.020142,False
2026-04-22 02:21:42.371,Hizli,-,15928,-,-,10.11,7.48,16.55,0.3676,Yorulma Başlangıcı,0.020142,False
2026-04-22 02:21:42.426,Hizli,-,15683,-,-,10.11,7.48,16.55,0.3369,Sağlıklı,0.020142,False
2026-04-22 02:21:42.493,Hizli,-,15927,-,-,10.11,7.48,16.55,0.3674,Yorulma Başlangıcı,0.020142,False
2026-04-22 02:21:42.547,Hizli,-,15684,-,-,10.11,7.48,16.55,0.3371,Sağlıklı,0.020142,False
2026-04-22 02:21:42.599,Hizli,-,15925,-,-,10.11,7.48,16.55,0.3672,Yorulma Başlangıcı,0.020142,False
2026-04-22 02:21:42.654,Hizli,-,15684,-,-,10.11,7.48,16.55,0.3371,Sağlıklı,0.020142,False
2026-04-22 02:21:42.709,Hizli,-,15926,-,-,10.11,7.48,16.55,0.3673,Yorulma Başlangıcı,0.020142,False
2026-04-22 02:21:42.789,Yavas,10693,-,17663,17676,-,-,-,0.4022,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:42.844,Hizli,-,15686,-,-,10.11,7.48,16.55,0.3722,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:42.914,Hizli,-,15926,-,-,10.11,-43.02,-8.28,0.4505,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:42.970,Hizli,-,15685,-,-,10.11,-43.02,-8.28,0.4204,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:43.021,Hizli,-,15925,-,-,10.11,7.48,16.55,0.4021,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:43.075,Hizli,-,15687,-,-,10.11,7.48,16.55,0.3723,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:43.135,Hizli,-,15923,-,-,10.11,7.48,16.55,0.4018,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:43.190,Hizli,-,15687,-,-,10.11,7.48,16.55,0.3723,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:43.246,Hizli,-,15923,-,-,10.11,7.48,16.55,0.4018,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:43.299,Hizli,-,15689,-,-,10.11,7.48,16.55,0.3726,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:43.365,Hizli,-,15922,-,-,10.11,7.48,16.55,0.4017,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:43.425,Hizli,-,15690,-,-,10.11,7.48,16.55,0.3727,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:43.479,Hizli,-,15922,-,-,10.11,7.48,16.55,0.4017,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:43.537,Hizli,-,15690,-,-,10.11,7.48,16.55,0.3727,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:43.588,Hizli,-,15922,-,-,10.11,7.48,16.55,0.4017,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:43.658,Hizli,-,15690,-,-,10.11,7.48,16.55,0.3727,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:43.717,Hizli,-,15921,-,-,10.11,7.48,16.55,0.4016,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:43.771,Hizli,-,15690,-,-,10.11,7.48,16.55,0.3727,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:43.835,Hizli,-,15922,-,-,10.11,7.48,16.55,0.4017,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:43.887,Hizli,-,15691,-,-,10.11,7.48,16.55,0.3728,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:43.953,Hizli,-,15920,-,-,10.11,7.48,16.55,0.4014,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:44.016,Yavas,9811,-,17663,17676,-,-,-,0.3845,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:44.069,Hizli,-,15691,-,-,10.11,7.48,16.55,0.3559,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:44.135,Hizli,-,15920,-,-,10.11,7.48,16.55,0.3845,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:44.189,Hizli,-,15691,-,-,10.11,7.48,16.55,0.3559,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:44.323,Hizli,-,15920,-,-,10.11,7.48,16.55,0.3845,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:44.391,Hizli,-,15689,-,-,10.11,7.48,16.55,0.3556,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:44.445,Hizli,-,15919,-,-,10.11,7.48,16.55,0.3844,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:44.515,Hizli,-,15690,-,-,10.11,7.48,16.55,0.3557,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:44.573,Hizli,-,15919,-,-,10.11,7.48,16.55,0.3844,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:44.626,Hizli,-,15693,-,-,10.11,7.48,16.55,0.3561,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:44.677,Hizli,-,15918,-,-,10.11,7.48,16.55,0.3842,Yorulma Başlangıcı,-0.137791,False
2026-04-22 02:21:44.735,Hizli,-,15693,-,-,10.11,7.48,16.55,0.3561,Yorulma Başlangıcı,-0.137791,False
